ID,Contrast,ERQ,LookNeg_rating,LookNeut_rating,RegNeg_rating,MeanAmygdala,PINESoriginal,PINESlesionAmygdala,PeteReappraisal,BeckerDecoder,ERQcapabilities
6482,/Volumes/THOMAS/PIP/ER/First_Level/6482/con_0002.nii,34,4.42857142857143,1.26666666666667,3.8,-0.0768700838088989,-0.838899425498037,-0.846705815047482,-0.213837022148201,0.363123115845452,5.88
6484,/Volumes/THOMAS/PIP/ER/First_Level/6484/con_0002.nii,32,4.46153846153846,1.46666666666667,4,-0.0613348707556725,0.0518291780408146,0.0712211767273946,-0.08455920546199,0.124562378140536,4.5
6488,/Volumes/THOMAS/PIP/ER/First_Level/6488/con_0002.nii,24,2.71428571428571,1.06666666666667,2.8,-0.21489480137825,-0.217676947175928,-0.191787956733241,0.0374287392840672,0.219147412262617,4
6491,/Volumes/THOMAS/PIP/ER/First_Level/6491/con_0002.nii,42,1.42857142857143,1,1.5,-0.639826059341431,0.645654478376533,0.702576537557427,0.658860108353851,0.180290134633507,6
6494,/Volumes/THOMAS/PIP/ER/First_Level/6494/con_0002.nii,35,3.93333333333333,1.06666666666667,3.4,-0.138613119721413,-0.309706213710642,-0.297472871840133,-0.1727332216139,0.109012264931404,6.13
6497,/Volumes/THOMAS/PIP/ER/First_Level/6497/con_0002.nii,28,3.13333333333333,1,2.66666666666667,0.308500677347183,-0.207173867911441,-0.239597742929234,-0.0799260885844526,0.378741370518492,6
6498,/Volumes/THOMAS/PIP/ER/First_Level/6498/con_0002.nii,28,3.93333333333333,1.06666666666667,3.28571428571429,-0.226776897907257,-0.00237971575062885,0.0316731330136831,-0.254304291122185,0.192849211823759,4.75
6500,/Volumes/THOMAS/PIP/ER/First_Level/6500/con_0002.nii,27,4.53333333333333,1.2,3.8,-0.216648578643799,-0.709273632797922,-0.675548291234402,-0.323981089448668,0.662756217388393,4.13
6501,/Volumes/THOMAS/PIP/ER/First_Level/6501/con_0002.nii,27,3.53333333333333,1.53333333333333,2.06666666666667,0.155559167265892,-0.6662902122328,-0.680255659016341,-1.00705718203521,0.403802728300424,5.25
6502,/Volumes/THOMAS/PIP/ER/First_Level/6502/con_0002.nii,35,4.06666666666667,1.2,2.73333333333333,0.251631051301956,-0.621335179956066,-0.663722678281622,-0.86429336501163,0.645161965521709,6.25
6503,/Volumes/THOMAS/PIP/ER/First_Level/6503/con_0002.nii,26,4.6,1,4.53333333333333,0.225178465247154,-0.55825219885481,-0.593540041844494,0.0861058449917407,0.162226031013296,4
6504,/Volumes/THOMAS/PIP/ER/First_Level/6504/con_0002.nii,23,3.92857142857143,1.13333333333333,3.73333333333333,-0.133932814002037,0.0199760908086755,0.0390083169820328,0.185318454038903,0.460233040385965,4.38
6507,/Volumes/THOMAS/PIP/ER/First_Level/6507/con_0002.nii,33,4.33333333333333,1.06666666666667,4.46666666666667,0.00197528139688075,-0.658556622477602,-0.677298699626053,0.452883522497108,0.525421875139493,5.5
6509,/Volumes/THOMAS/PIP/ER/First_Level/6509/con_0002.nii,28,4.71428571428571,1.07142857142857,3,-0.0385149903595448,-0.581691131235364,-0.589448611245933,-1.29063842444624,0.177720115855432,5.63
