ID,Contrast,ERQ,LookNeg_rating,LookNeut_rating,RegNeg_rating,MeanAmygdala,PINESoriginal,PINESlesionAmygdala,PeteReappraisal,BeckerDecoder,ERQcapabilities
33760,/Volumes/THOMAS/AHAB/ER/First_Level/33760/con_0002.nii,5.16666666666667,3,1,3,0.214598253369331,0.321432380412942,0.30090684274229,-0.0508054991288401,0.153303215708536,6
34494,/Volumes/THOMAS/AHAB/ER/First_Level/34494/con_0002.nii,4.66666666666667,2.923076923,1,2,-0.354595601558685,-0.0691276937694219,-0.0247862917151688,-0.458561460977795,0.428006246847036,5
34874,/Volumes/THOMAS/AHAB/ER/First_Level/34874/con_0002.nii,3.83333333333333,3.076923077,1,2.733333333,0.124218717217445,0.0438285091863572,0.033609141719311,-0.303196767223087,0.656154661940672,4.125
35026,/Volumes/THOMAS/AHAB/ER/First_Level/35026/con_0002.nii,4.5,3.285714286,1,2.8,0.11620057374239,-0.476770756700399,-0.479969967805517,-0.472718625259749,0.257991442827561,5.25
35357,/Volumes/THOMAS/AHAB/ER/First_Level/35357/con_0002.nii,5.83333333333333,3.428571429,1.071428571,3.066666667,0.188223361968994,-0.347253746642916,-0.356180197394864,-0.137795823206367,0.148418900891991,6
35419,/Volumes/THOMAS/AHAB/ER/First_Level/35419/con_0002.nii,4.83333333333333,3.642857143,1.071428571,3.6,0.37048327922821,-0.399449160665449,-0.435627137130551,-0.278807267893048,0.0858093517036157,4.75
35463,/Volumes/THOMAS/AHAB/ER/First_Level/35463/con_0002.nii,6,4.076923077,1,2.357142857,-0.0611383020877838,-0.871932490999374,-0.844922232109209,-0.227560747643667,0.893390588788638,5.875
36192,/Volumes/THOMAS/AHAB/ER/First_Level/36192/con_0002.nii,7,4.533333333,1.384615385,2.6,-0.307676553726196,-0.621651869029556,-0.599936611672944,-0.449499588116085,0.205453694507181,6
36549,/Volumes/THOMAS/AHAB/ER/First_Level/36549/con_0002.nii,5.33333333333333,3.466666667,1,3.5,-0.15654394030571,-0.129127625630506,-0.135776405966261,-0.194637171608161,0.416651106662188,4.875
36746,/Volumes/THOMAS/AHAB/ER/First_Level/36746/con_0002.nii,4.5,4.071428571,1.153846154,3,0.363361656665802,-0.433390975270235,-0.499949026788495,0.0358871763709267,1.01452430730451,4.5
36767,/Volumes/THOMAS/AHAB/ER/First_Level/36767/con_0002.nii,3.33333333333333,3.642857143,1.133333333,2.466666667,0.0775693729519844,0.0785425512960133,0.0882686507349877,0.0436719629084587,0.623960216368601,4.625
37130,/Volumes/THOMAS/AHAB/ER/First_Level/37130/con_0002.nii,5.16666666666667,4.076923077,1.25,2.733333333,-0.0434370115399361,-0.123599070842588,-0.139813423150821,-0.498135295903876,0.465405495135124,3.625
37247,/Volumes/THOMAS/AHAB/ER/First_Level/37247/con_0002.nii,5,4.285714286,1,3.466666667,0.309325248003006,-0.541316777007988,-0.577866781075638,-0.494500759122071,0.877149505180557,5.5
37406,/Volumes/THOMAS/AHAB/ER/First_Level/37406/con_0002.nii,4.33333333333333,3.266666667,1.142857143,2.533333333,-0.236904188990593,-0.256136891235256,-0.235607465363267,-0.422566723219709,0.806248051688414,4.75
37721,/Volumes/THOMAS/AHAB/ER/First_Level/37721/con_0002.nii,4.16666666666667,4.428571429,1,1.933333333,-0.222388446331024,0.0111084477141811,0.0451669785716328,-0.196522844877761,0.234820125646746,3.625
38010,/Volumes/THOMAS/AHAB/ER/First_Level/38010/con_0002.nii,4.83333333333333,4.714285714,1.083333333,2.333333333,-0.203324139118195,0.226406630629634,0.248832330125699,-0.142727984057331,0.771023744381361,4.125
38062,/Volumes/THOMAS/AHAB/ER/First_Level/38062/con_0002.nii,5.5,3.4,1.2,2.866666667,-0.11787373572588,0.340527213379392,0.363955001338202,-0.195413708872305,0.351674524700698,5.375
38222,/Volumes/THOMAS/AHAB/ER/First_Level/38222/con_0002.nii,5,2.714285714,1.066666667,1.733333333,-0.210288971662521,-0.108172279904366,-0.0809614470028724,-0.0196297599443943,-0.460752562135468,5
